images,category
0\genuine_2_36371.jpg,0
2\print_2_4359.jpg,2
1\fake_4_200847.jpg,1
1\fake_1_38445.jpg,1
2\print_1_549.jpg,2
1\fake_3_159697.jpg,1
2\print_1_3595.jpg,2
1\fake_3_163198.jpg,1
2\print_2_6230.jpg,2
1\fake_1_17732.jpg,1
1\fake_1_52123.jpg,1
1\fake_8_243926.jpg,1
1\fake_1_50814.jpg,1
0\genuine_2_24078.jpg,0
0\genuine_1_12404.jpg,0
2\print_1_2473.jpg,2
0\genuine_2_26102.jpg,0
0\genuine_4_71513.jpg,0
2\print_2_6177.jpg,2
0\genuine_2_38407.jpg,0
0\genuine_2_21705.jpg,0
1\fake_3_117577.jpg,1
1\fake_1_40488.jpg,1
2\print_1_2337.jpg,2
1\fake_2_62556.jpg,1
0\genuine_2_31505.jpg,0
2\print_2_7784.jpg,2
0\genuine_2_22365.jpg,0
0\genuine_4_62429.jpg,0
0\genuine_2_28315.jpg,0
2\print_2_5060.jpg,2
2\print_2_4732.jpg,2
1\fake_1_50382.jpg,1
1\fake_4_206670.jpg,1
0\genuine_3_45097.jpg,0
2\print_1_2095.jpg,2
1\fake_2_71346.jpg,1
0\genuine_5_82564.jpg,0
2\print_2_4715.jpg,2
1\fake_2_107425.jpg,1
1\fake_1_40181.jpg,1
1\fake_2_101858.jpg,1
0\genuine_4_69550.jpg,0
2\print_1_1267.jpg,2
1\fake_3_131663.jpg,1
2\print_2_4115.jpg,2
1\fake_2_96162.jpg,1
0\genuine_4_70944.jpg,0
0\genuine_5_82582.jpg,0
1\fake_1_28759.jpg,1
2\print_2_7637.jpg,2
1\fake_2_93486.jpg,1
1\fake_3_146638.jpg,1
2\print_1_3922.jpg,2
1\fake_4_206991.jpg,1
0\genuine_1_17603.jpg,0
2\print_1_1714.jpg,2
1\fake_5_236337.jpg,1
2\print_1_3032.jpg,2
1\fake_4_227566.jpg,1
0\genuine_3_49585.jpg,0
0\genuine_1_4539.jpg,0
1\fake_3_126388.jpg,1
1\fake_2_108494.jpg,1
1\fake_2_70634.jpg,1
0\genuine_5_79913.jpg,0
2\print_1_100.jpg,2
2\print_2_7490.jpg,2
2\print_2_5487.jpg,2
1\fake_4_194625.jpg,1
0\genuine_2_28652.jpg,0
0\genuine_4_78734.jpg,0
1\fake_1_52512.jpg,1
1\fake_3_142676.jpg,1
0\genuine_4_64443.jpg,0
1\fake_4_229199.jpg,1
0\genuine_4_64371.jpg,0
0\genuine_5_83270.jpg,0
1\fake_1_44537.jpg,1
1\fake_3_123883.jpg,1
2\print_1_2181.jpg,2
1\fake_3_136297.jpg,1
2\print_2_4993.jpg,2
1\fake_2_78075.jpg,1
2\print_2_7853.jpg,2
2\print_1_2614.jpg,2
2\print_2_7181.jpg,2
0\genuine_2_37151.jpg,0
0\genuine_2_29774.jpg,0
0\genuine_5_80226.jpg,0
0\genuine_1_9735.jpg,0
0\genuine_1_17536.jpg,0
2\print_1_1101.jpg,2
0\genuine_3_40101.jpg,0
2\print_1_36.jpg,2
1\fake_3_125771.jpg,1
2\print_2_6754.jpg,2
0\genuine_4_69924.jpg,0
1\fake_4_203423.jpg,1
0\genuine_3_39837.jpg,0
1\fake_3_140303.jpg,1
0\genuine_2_37436.jpg,0
2\print_2_7143.jpg,2
2\print_2_5965.jpg,2
1\fake_1_34387.jpg,1
2\print_1_3630.jpg,2
0\genuine_3_51912.jpg,0
0\genuine_3_53649.jpg,0
2\print_2_7011.jpg,2
2\print_1_3905.jpg,2
2\print_1_285.jpg,2
0\genuine_3_45068.jpg,0
0\genuine_3_49967.jpg,0
1\fake_2_61129.jpg,1
2\print_2_7299.jpg,2
1\fake_3_151145.jpg,1
0\genuine_1_9425.jpg,0
1\fake_1_48292.jpg,1
2\print_2_6677.jpg,2
0\genuine_2_30485.jpg,0
1\fake_1_3000.jpg,1
1\fake_1_12133.jpg,1
1\fake_4_183283.jpg,1
1\fake_4_184685.jpg,1
1\fake_3_132969.jpg,1
1\fake_2_65996.jpg,1
0\genuine_3_56629.jpg,0
1\fake_3_135999.jpg,1
0\genuine_3_46427.jpg,0
0\genuine_4_59360.jpg,0
1\fake_3_116405.jpg,1
2\print_1_2676.jpg,2
0\genuine_2_34962.jpg,0
0\genuine_1_18708.jpg,0
1\fake_1_9145.jpg,1
2\print_1_887.jpg,2
1\fake_1_19692.jpg,1
0\genuine_3_52486.jpg,0
0\genuine_3_53758.jpg,0
1\fake_3_153888.jpg,1
0\genuine_4_72325.jpg,0
2\print_2_6183.jpg,2
1\fake_2_76552.jpg,1
2\print_1_1186.jpg,2
1\fake_7_239726.jpg,1
2\print_2_6143.jpg,2
2\print_1_2440.jpg,2
2\print_2_7847.jpg,2
0\genuine_4_71762.jpg,0
0\genuine_4_65034.jpg,0
2\print_1_2613.jpg,2
1\fake_3_170503.jpg,1
1\fake_2_64531.jpg,1
1\fake_3_138271.jpg,1
1\fake_4_189711.jpg,1
1\fake_1_48054.jpg,1
0\genuine_5_83820.jpg,0
1\fake_4_178677.jpg,1
1\fake_3_121282.jpg,1
1\fake_2_59068.jpg,1
1\fake_2_99316.jpg,1
2\print_2_7216.jpg,2
1\fake_4_206012.jpg,1
2\print_2_4469.jpg,2
1\fake_4_197712.jpg,1
2\print_1_3226.jpg,2
1\fake_4_177808.jpg,1
0\genuine_3_58317.jpg,0
1\fake_4_222913.jpg,1
1\fake_1_27127.jpg,1
1\fake_1_38168.jpg,1
2\print_2_4872.jpg,2
0\genuine_3_41784.jpg,0
2\print_1_3660.jpg,2
2\print_2_6814.jpg,2
1\fake_1_12294.jpg,1
1\fake_3_127661.jpg,1
0\genuine_4_62280.jpg,0
1\fake_4_204231.jpg,1
1\fake_2_101287.jpg,1
1\fake_1_24707.jpg,1
2\print_2_5935.jpg,2
0\genuine_2_23032.jpg,0
2\print_2_4728.jpg,2
2\print_2_4593.jpg,2
0\genuine_2_37267.jpg,0
1\fake_4_201820.jpg,1
0\genuine_3_39590.jpg,0
0\genuine_2_38869.jpg,0
0\genuine_3_57766.jpg,0
1\fake_3_156770.jpg,1
0\genuine_2_32531.jpg,0
1\fake_4_209944.jpg,1
1\fake_4_217558.jpg,1
1\fake_4_200377.jpg,1
2\print_1_3159.jpg,2
1\fake_4_200701.jpg,1
1\fake_1_49032.jpg,1
1\fake_2_79059.jpg,1
0\genuine_3_51633.jpg,0
2\print_2_7499.jpg,2
2\print_2_4793.jpg,2
2\print_1_15.jpg,2
0\genuine_1_19224.jpg,0
2\print_2_5641.jpg,2
0\genuine_4_66004.jpg,0
1\fake_3_143725.jpg,1
1\fake_2_69114.jpg,1
1\fake_3_169848.jpg,1
1\fake_2_84438.jpg,1
0\genuine_2_37623.jpg,0
2\print_1_827.jpg,2
2\print_2_7376.jpg,2
0\genuine_1_14018.jpg,0
1\fake_3_121211.jpg,1
2\print_1_366.jpg,2
0\genuine_2_25494.jpg,0
1\fake_4_187447.jpg,1
0\genuine_3_46075.jpg,0
1\fake_4_191614.jpg,1
2\print_1_2718.jpg,2
1\fake_4_201271.jpg,1
2\print_2_5017.jpg,2
1\fake_4_199823.jpg,1
2\print_1_1209.jpg,2
0\genuine_1_8338.jpg,0
1\fake_2_74482.jpg,1
1\fake_4_208895.jpg,1
1\fake_1_13802.jpg,1
1\fake_3_172329.jpg,1
1\fake_3_123201.jpg,1
1\fake_3_122659.jpg,1
1\fake_1_13358.jpg,1
1\fake_3_141479.jpg,1
1\fake_2_97731.jpg,1
1\fake_1_762.jpg,1
0\genuine_1_11180.jpg,0
2\print_1_475.jpg,2
2\print_2_6272.jpg,2
1\fake_2_104160.jpg,1
2\print_2_5875.jpg,2
0\genuine_1_12048.jpg,0
2\print_1_1331.jpg,2
0\genuine_4_71816.jpg,0
2\print_2_7245.jpg,2
1\fake_2_106483.jpg,1
0\genuine_4_66840.jpg,0
1\fake_1_11333.jpg,1
2\print_1_3533.jpg,2
2\print_2_5597.jpg,2
2\print_1_1460.jpg,2
2\print_2_6232.jpg,2
2\print_2_5398.jpg,2
0\genuine_3_49983.jpg,0
0\genuine_3_42656.jpg,0
1\fake_3_119043.jpg,1
0\genuine_1_19440.jpg,0
2\print_1_1243.jpg,2
1\fake_3_148572.jpg,1
1\fake_1_20890.jpg,1
0\genuine_4_61379.jpg,0
1\fake_4_190510.jpg,1
0\genuine_1_3995.jpg,0
2\print_2_5839.jpg,2
2\print_1_2474.jpg,2
1\fake_4_227317.jpg,1
2\print_2_7142.jpg,2
2\print_1_2194.jpg,2
0\genuine_5_85426.jpg,0
0\genuine_1_14639.jpg,0
1\fake_2_95576.jpg,1
1\fake_2_106831.jpg,1
2\print_1_1775.jpg,2
1\fake_8_242964.jpg,1
0\genuine_4_65534.jpg,0
1\fake_1_55763.jpg,1
1\fake_8_246258.jpg,1
0\genuine_4_62794.jpg,0
0\genuine_2_34425.jpg,0
1\fake_2_97478.jpg,1
1\fake_4_225667.jpg,1
2\print_1_2235.jpg,2
2\print_2_7333.jpg,2
0\genuine_3_52792.jpg,0
2\print_2_7079.jpg,2
1\fake_8_248652.jpg,1
2\print_1_1596.jpg,2
1\fake_2_77956.jpg,1
1\fake_7_241424.jpg,1
1\fake_2_114013.jpg,1
0\genuine_4_74646.jpg,0
0\genuine_3_59184.jpg,0
1\fake_4_205474.jpg,1
2\print_1_340.jpg,2
0\genuine_2_22101.jpg,0
1\fake_1_4645.jpg,1
0\genuine_3_42041.jpg,0
1\fake_2_78323.jpg,1
2\print_2_6774.jpg,2
2\print_1_3916.jpg,2
2\print_2_4567.jpg,2
0\genuine_4_66208.jpg,0
1\fake_3_137350.jpg,1
1\fake_4_187439.jpg,1
2\print_1_3034.jpg,2
2\print_2_6588.jpg,2
2\print_1_1593.jpg,2
1\fake_4_230477.jpg,1
2\print_1_32.jpg,2
0\genuine_3_39939.jpg,0
1\fake_8_243718.jpg,1
2\print_2_5328.jpg,2
1\fake_2_58569.jpg,1
2\print_2_4659.jpg,2
1\fake_4_188577.jpg,1
0\genuine_5_85055.jpg,0
1\fake_1_6696.jpg,1
0\genuine_1_7188.jpg,0
1\fake_2_67418.jpg,1
1\fake_2_87502.jpg,1
2\print_2_5269.jpg,2
0\genuine_1_16822.jpg,0
0\genuine_4_66592.jpg,0
2\print_1_2490.jpg,2
2\print_1_473.jpg,2
2\print_1_743.jpg,2
1\fake_1_14743.jpg,1
2\print_2_5657.jpg,2
0\genuine_3_51511.jpg,0
0\genuine_5_85494.jpg,0
0\genuine_1_8718.jpg,0
0\genuine_3_52162.jpg,0
1\fake_3_147248.jpg,1
1\fake_1_57736.jpg,1
0\genuine_1_9773.jpg,0
1\fake_1_29381.jpg,1
0\genuine_4_72567.jpg,0
1\fake_5_232996.jpg,1
1\fake_4_226531.jpg,1
0\genuine_3_39870.jpg,0
1\fake_3_141447.jpg,1
2\print_1_3989.jpg,2
2\print_1_3442.jpg,2
0\genuine_1_824.jpg,0
1\fake_3_120159.jpg,1
2\print_1_108.jpg,2
1\fake_1_51481.jpg,1
2\print_1_3775.jpg,2
2\print_2_4689.jpg,2
0\genuine_3_55263.jpg,0
1\fake_1_36967.jpg,1
2\print_1_1959.jpg,2
1\fake_2_70818.jpg,1
2\print_1_3758.jpg,2
2\print_1_2020.jpg,2
0\genuine_2_28062.jpg,0
0\genuine_3_49915.jpg,0
0\genuine_2_33588.jpg,0
1\fake_1_17619.jpg,1
0\genuine_4_73234.jpg,0
0\genuine_1_7274.jpg,0
2\print_1_2637.jpg,2
0\genuine_3_56020.jpg,0
0\genuine_4_60220.jpg,0
0\genuine_1_6315.jpg,0
0\genuine_2_31071.jpg,0
1\fake_4_188254.jpg,1
0\genuine_3_59169.jpg,0
2\print_2_5604.jpg,2
0\genuine_3_56732.jpg,0
2\print_2_6229.jpg,2
2\print_2_4745.jpg,2
0\genuine_3_56517.jpg,0
0\genuine_4_73380.jpg,0
1\fake_1_30309.jpg,1
1\fake_3_171921.jpg,1
2\print_2_5426.jpg,2
2\print_2_5833.jpg,2
0\genuine_2_38110.jpg,0
2\print_1_1983.jpg,2
2\print_2_5377.jpg,2
1\fake_4_202835.jpg,1
1\fake_3_170213.jpg,1
1\fake_4_183024.jpg,1
0\genuine_2_38541.jpg,0
0\genuine_4_74834.jpg,0
1\fake_2_80660.jpg,1
2\print_1_3583.jpg,2
0\genuine_3_57450.jpg,0
2\print_2_6627.jpg,2
1\fake_1_2404.jpg,1
2\print_2_7760.jpg,2
0\genuine_1_2103.jpg,0
2\print_1_2571.jpg,2
0\genuine_2_33937.jpg,0
0\genuine_1_7666.jpg,0
0\genuine_3_45812.jpg,0
1\fake_1_33845.jpg,1
1\fake_8_245611.jpg,1
0\genuine_2_23534.jpg,0
1\fake_1_48468.jpg,1
1\fake_1_25099.jpg,1
0\genuine_4_66501.jpg,0
1\fake_6_238091.jpg,1
2\print_2_6018.jpg,2
1\fake_2_77772.jpg,1
2\print_1_3021.jpg,2
1\fake_1_8965.jpg,1
2\print_2_5722.jpg,2
0\genuine_5_84852.jpg,0
0\genuine_2_32369.jpg,0
2\print_2_7819.jpg,2
1\fake_1_586.jpg,1
1\fake_2_68988.jpg,1
0\genuine_3_45100.jpg,0
0\genuine_2_22866.jpg,0
1\fake_2_80350.jpg,1
1\fake_2_99159.jpg,1
1\fake_1_32621.jpg,1
1\fake_4_198409.jpg,1
0\genuine_4_59544.jpg,0
1\fake_1_53498.jpg,1
1\fake_2_78629.jpg,1
2\print_2_7835.jpg,2
2\print_2_6525.jpg,2
1\fake_3_165085.jpg,1
1\fake_2_106353.jpg,1
1\fake_1_7472.jpg,1
1\fake_2_88719.jpg,1
2\print_1_1634.jpg,2
0\genuine_1_13381.jpg,0
1\fake_1_13852.jpg,1
1\fake_2_97278.jpg,1
0\genuine_4_78949.jpg,0
1\fake_3_169446.jpg,1
0\genuine_3_40323.jpg,0
0\genuine_2_25902.jpg,0
2\print_2_6344.jpg,2
1\fake_4_180274.jpg,1
2\print_1_997.jpg,2
1\fake_3_121049.jpg,1
0\genuine_3_51240.jpg,0
1\fake_3_125592.jpg,1
0\genuine_5_83138.jpg,0
0\genuine_1_1964.jpg,0
2\print_2_4580.jpg,2
2\print_1_12.jpg,2
1\fake_4_229802.jpg,1
2\print_2_7999.jpg,2
0\genuine_1_14712.jpg,0
1\fake_2_108900.jpg,1
1\fake_3_151617.jpg,1
0\genuine_1_145.jpg,0
1\fake_2_64933.jpg,1
2\print_2_5804.jpg,2
1\fake_1_26474.jpg,1
0\genuine_3_42034.jpg,0
0\genuine_3_57698.jpg,0
2\print_2_5915.jpg,2
0\genuine_4_73562.jpg,0
2\print_2_4516.jpg,2
1\fake_4_210616.jpg,1
2\print_1_2002.jpg,2
2\print_1_2493.jpg,2
0\genuine_4_73886.jpg,0
1\fake_1_27629.jpg,1
2\print_1_721.jpg,2
1\fake_3_173138.jpg,1
0\genuine_3_46305.jpg,0
2\print_2_4381.jpg,2
0\genuine_4_76323.jpg,0
2\print_2_6838.jpg,2
2\print_2_5137.jpg,2
2\print_2_7524.jpg,2
2\print_2_4853.jpg,2
0\genuine_3_42224.jpg,0
0\genuine_2_26645.jpg,0
2\print_1_2762.jpg,2
2\print_2_6608.jpg,2
2\print_2_7526.jpg,2
2\print_1_2251.jpg,2
2\print_1_2439.jpg,2
2\print_1_2768.jpg,2
0\genuine_2_32526.jpg,0
1\fake_3_117825.jpg,1
2\print_2_6736.jpg,2
1\fake_3_140193.jpg,1
0\genuine_4_67262.jpg,0
0\genuine_5_87362.jpg,0
2\print_2_6093.jpg,2
0\genuine_3_51521.jpg,0
1\fake_4_197000.jpg,1
1\fake_3_127132.jpg,1
0\genuine_4_75129.jpg,0
2\print_2_7846.jpg,2
2\print_1_2056.jpg,2
0\genuine_2_31370.jpg,0
0\genuine_4_77510.jpg,0
2\print_1_153.jpg,2
1\fake_1_40140.jpg,1
0\genuine_3_54388.jpg,0
0\genuine_1_6605.jpg,0
2\print_1_3248.jpg,2
0\genuine_2_19911.jpg,0
0\genuine_1_17785.jpg,0
0\genuine_4_61182.jpg,0
1\fake_3_142819.jpg,1
1\fake_2_73827.jpg,1
2\print_2_4857.jpg,2
2\print_2_6548.jpg,2
0\genuine_4_71890.jpg,0
2\print_1_3215.jpg,2
1\fake_5_235560.jpg,1
2\print_2_6675.jpg,2
2\print_1_1070.jpg,2
1\fake_1_4224.jpg,1
0\genuine_2_20060.jpg,0
1\fake_1_31507.jpg,1
1\fake_2_108920.jpg,1
2\print_2_7563.jpg,2
2\print_1_2478.jpg,2
2\print_1_2129.jpg,2
2\print_2_5427.jpg,2
1\fake_3_151095.jpg,1
1\fake_2_81942.jpg,1
1\fake_4_174758.jpg,1
0\genuine_3_52043.jpg,0
2\print_1_2279.jpg,2
1\fake_3_119058.jpg,1
1\fake_1_57294.jpg,1
2\print_1_3352.jpg,2
1\fake_2_95355.jpg,1
1\fake_1_18450.jpg,1
1\fake_1_21919.jpg,1
2\print_2_4290.jpg,2
0\genuine_3_43949.jpg,0
2\print_2_4923.jpg,2
0\genuine_4_68504.jpg,0
2\print_2_5297.jpg,2
0\genuine_1_3594.jpg,0
0\genuine_5_84095.jpg,0
2\print_1_629.jpg,2
2\print_1_1742.jpg,2
1\fake_4_217974.jpg,1
2\print_1_3845.jpg,2
1\fake_2_92318.jpg,1
2\print_2_6499.jpg,2
0\genuine_2_25680.jpg,0
1\fake_3_118060.jpg,1
1\fake_4_174633.jpg,1
1\fake_1_54158.jpg,1
2\print_1_1458.jpg,2
2\print_2_6046.jpg,2
2\print_2_7531.jpg,2
0\genuine_3_57679.jpg,0
1\fake_1_38482.jpg,1
2\print_1_99.jpg,2
2\print_2_5418.jpg,2
0\genuine_3_45055.jpg,0
2\print_1_3255.jpg,2
1\fake_1_44174.jpg,1
2\print_2_4674.jpg,2
2\print_1_397.jpg,2
2\print_1_2697.jpg,2
0\genuine_2_24852.jpg,0
0\genuine_2_31787.jpg,0
0\genuine_1_8107.jpg,0
2\print_2_5175.jpg,2
0\genuine_5_81132.jpg,0
2\print_1_3227.jpg,2
0\genuine_1_241.jpg,0
1\fake_2_112654.jpg,1
0\genuine_5_84795.jpg,0
1\fake_4_226467.jpg,1
2\print_2_5304.jpg,2
1\fake_5_233854.jpg,1
2\print_2_5910.jpg,2
0\genuine_2_21743.jpg,0
2\print_2_7558.jpg,2
0\genuine_5_85166.jpg,0
0\genuine_2_38749.jpg,0
2\print_1_2456.jpg,2
0\genuine_5_81738.jpg,0
1\fake_1_22952.jpg,1
0\genuine_1_5177.jpg,0
2\print_2_7697.jpg,2
2\print_2_6803.jpg,2
2\print_1_847.jpg,2
1\fake_6_237109.jpg,1
0\genuine_4_75486.jpg,0
2\print_1_1219.jpg,2
0\genuine_3_55562.jpg,0
1\fake_3_122839.jpg,1
0\genuine_1_9238.jpg,0
0\genuine_3_48140.jpg,0
0\genuine_3_50235.jpg,0
1\fake_3_153493.jpg,1
0\genuine_3_45306.jpg,0
0\genuine_4_70610.jpg,0
0\genuine_3_41389.jpg,0
2\print_1_237.jpg,2
2\print_1_2898.jpg,2
1\fake_3_138787.jpg,1
1\fake_1_49786.jpg,1
1\fake_4_193074.jpg,1
0\genuine_4_68465.jpg,0
2\print_2_6220.jpg,2
2\print_2_5351.jpg,2
2\print_1_3228.jpg,2
0\genuine_4_76479.jpg,0
2\print_2_7511.jpg,2
2\print_2_7909.jpg,2
2\print_1_2101.jpg,2
0\genuine_1_4793.jpg,0
0\genuine_3_47440.jpg,0
0\genuine_4_61805.jpg,0
1\fake_4_230851.jpg,1
0\genuine_4_68170.jpg,0
2\print_1_2630.jpg,2
1\fake_3_147511.jpg,1
1\fake_3_172417.jpg,1
2\print_1_495.jpg,2
0\genuine_4_70429.jpg,0
2\print_1_562.jpg,2
0\genuine_4_73797.jpg,0
2\print_2_6318.jpg,2
0\genuine_1_9990.jpg,0
2\print_2_7589.jpg,2
2\print_2_7481.jpg,2
2\print_2_4352.jpg,2
2\print_2_5829.jpg,2
1\fake_2_64035.jpg,1
1\fake_2_90062.jpg,1
0\genuine_2_25568.jpg,0
0\genuine_4_71584.jpg,0
2\print_1_1830.jpg,2
0\genuine_5_83618.jpg,0
0\genuine_5_85518.jpg,0
0\genuine_3_44336.jpg,0
0\genuine_2_20569.jpg,0
0\genuine_2_24513.jpg,0
0\genuine_4_76062.jpg,0
2\print_2_6518.jpg,2
0\genuine_1_15179.jpg,0
0\genuine_2_35260.jpg,0
2\print_2_6543.jpg,2
0\genuine_1_11142.jpg,0
2\print_2_6503.jpg,2
2\print_1_2683.jpg,2
0\genuine_4_60208.jpg,0
0\genuine_5_84945.jpg,0
0\genuine_2_36402.jpg,0
2\print_2_5901.jpg,2
1\fake_3_168688.jpg,1
1\fake_3_126289.jpg,1
0\genuine_4_61694.jpg,0
0\genuine_1_10461.jpg,0
1\fake_3_157146.jpg,1
1\fake_1_41126.jpg,1
0\genuine_4_77423.jpg,0
1\fake_8_244163.jpg,1
0\genuine_4_64958.jpg,0
1\fake_1_29715.jpg,1
0\genuine_4_71118.jpg,0
1\fake_1_14089.jpg,1
2\print_2_4597.jpg,2
1\fake_1_6145.jpg,1
0\genuine_2_36982.jpg,0
1\fake_1_2066.jpg,1
1\fake_2_104489.jpg,1
0\genuine_3_47942.jpg,0
2\print_1_2622.jpg,2
2\print_2_7574.jpg,2
2\print_2_6303.jpg,2
0\genuine_5_79893.jpg,0
1\fake_3_146794.jpg,1
1\fake_2_95659.jpg,1
1\fake_1_51689.jpg,1
1\fake_7_238978.jpg,1
1\fake_5_236486.jpg,1
0\genuine_1_14338.jpg,0
1\fake_3_119118.jpg,1
2\print_2_4729.jpg,2
2\print_2_5232.jpg,2
0\genuine_2_28690.jpg,0
2\print_1_2433.jpg,2
1\fake_1_29434.jpg,1
2\print_1_895.jpg,2
1\fake_3_163061.jpg,1
0\genuine_4_71997.jpg,0
1\fake_4_193291.jpg,1
1\fake_4_217628.jpg,1
2\print_1_2797.jpg,2
2\print_2_5018.jpg,2
0\genuine_4_64176.jpg,0
1\fake_1_57686.jpg,1
0\genuine_4_75938.jpg,0
1\fake_2_84303.jpg,1
0\genuine_1_17381.jpg,0
2\print_1_2510.jpg,2
2\print_1_1119.jpg,2
0\genuine_1_9302.jpg,0
1\fake_5_235239.jpg,1
0\genuine_2_33945.jpg,0
0\genuine_5_86423.jpg,0
1\fake_3_173654.jpg,1
1\fake_1_15653.jpg,1
2\print_1_3186.jpg,2
1\fake_4_189784.jpg,1
2\print_1_557.jpg,2
0\genuine_3_56728.jpg,0
1\fake_1_25242.jpg,1
2\print_1_3353.jpg,2
2\print_2_5242.jpg,2
0\genuine_2_20532.jpg,0
2\print_2_6786.jpg,2
2\print_1_1315.jpg,2
1\fake_4_197011.jpg,1
1\fake_1_33947.jpg,1
2\print_1_1846.jpg,2
2\print_2_5205.jpg,2
0\genuine_3_45204.jpg,0
0\genuine_3_48080.jpg,0
1\fake_3_120211.jpg,1
2\print_2_5692.jpg,2
0\genuine_2_32226.jpg,0
0\genuine_5_81644.jpg,0
0\genuine_4_73441.jpg,0
2\print_1_1615.jpg,2
1\fake_1_21752.jpg,1
1\fake_3_132874.jpg,1
0\genuine_3_45244.jpg,0
0\genuine_3_47164.jpg,0
1\fake_3_151761.jpg,1
2\print_1_2413.jpg,2
1\fake_1_21077.jpg,1
0\genuine_2_25498.jpg,0
0\genuine_1_4047.jpg,0
1\fake_2_69265.jpg,1
0\genuine_3_43769.jpg,0
1\fake_2_86256.jpg,1
0\genuine_2_23839.jpg,0
0\genuine_2_34082.jpg,0
1\fake_3_160036.jpg,1
1\fake_1_31955.jpg,1
2\print_1_745.jpg,2
0\genuine_5_81408.jpg,0
2\print_2_7261.jpg,2
0\genuine_1_16621.jpg,0
1\fake_3_163574.jpg,1
2\print_2_7837.jpg,2
0\genuine_1_6031.jpg,0
2\print_1_1834.jpg,2
1\fake_1_55568.jpg,1
1\fake_2_66573.jpg,1
1\fake_4_232538.jpg,1
2\print_2_5366.jpg,2
0\genuine_1_19693.jpg,0
1\fake_1_8621.jpg,1
2\print_1_988.jpg,2
0\genuine_2_33464.jpg,0
2\print_1_3182.jpg,2
2\print_2_4437.jpg,2
2\print_1_3074.jpg,2
1\fake_4_223689.jpg,1
2\print_2_6494.jpg,2
0\genuine_3_46062.jpg,0
0\genuine_1_1823.jpg,0
0\genuine_2_29120.jpg,0
2\print_1_2085.jpg,2
2\print_2_5303.jpg,2
0\genuine_2_36054.jpg,0
1\fake_2_85757.jpg,1
1\fake_1_33126.jpg,1
2\print_1_82.jpg,2
0\genuine_4_69477.jpg,0
2\print_2_6297.jpg,2
2\print_2_5639.jpg,2
2\print_1_692.jpg,2
2\print_1_3062.jpg,2
1\fake_1_37495.jpg,1
0\genuine_2_30463.jpg,0
2\print_2_6092.jpg,2
0\genuine_3_39985.jpg,0
0\genuine_2_21551.jpg,0
2\print_1_732.jpg,2
0\genuine_3_52364.jpg,0
1\fake_3_162304.jpg,1
2\print_2_4943.jpg,2
2\print_2_7663.jpg,2
2\print_1_1648.jpg,2
1\fake_1_57164.jpg,1
1\fake_3_173324.jpg,1
2\print_1_1992.jpg,2
1\fake_3_142954.jpg,1
2\print_2_6237.jpg,2
0\genuine_1_12986.jpg,0
1\fake_4_210710.jpg,1
1\fake_2_111353.jpg,1
1\fake_2_84332.jpg,1
2\print_2_7388.jpg,2
0\genuine_4_61746.jpg,0
1\fake_3_156321.jpg,1
1\fake_4_224700.jpg,1
0\genuine_1_19113.jpg,0
0\genuine_1_7987.jpg,0
0\genuine_3_53865.jpg,0
0\genuine_1_6286.jpg,0
2\print_1_955.jpg,2
1\fake_1_37672.jpg,1
0\genuine_3_48730.jpg,0
0\genuine_3_55233.jpg,0
0\genuine_4_67498.jpg,0
1\fake_3_132946.jpg,1
1\fake_4_208308.jpg,1
2\print_2_4981.jpg,2
1\fake_1_31188.jpg,1
1\fake_1_37679.jpg,1
1\fake_2_62520.jpg,1
0\genuine_3_54123.jpg,0
2\print_2_7029.jpg,2
2\print_2_7156.jpg,2
0\genuine_4_64718.jpg,0
0\genuine_3_48854.jpg,0
0\genuine_1_14553.jpg,0
0\genuine_4_67277.jpg,0
1\fake_1_9151.jpg,1
1\fake_3_133418.jpg,1
1\fake_2_63589.jpg,1
1\fake_2_86428.jpg,1
2\print_1_505.jpg,2
2\print_2_6706.jpg,2
0\genuine_2_32921.jpg,0
1\fake_2_94217.jpg,1
1\fake_4_228571.jpg,1
2\print_2_7340.jpg,2
0\genuine_4_67680.jpg,0
2\print_1_804.jpg,2
0\genuine_1_6832.jpg,0
2\print_2_4209.jpg,2
1\fake_4_183944.jpg,1
0\genuine_4_64172.jpg,0
0\genuine_3_43765.jpg,0
2\print_2_5153.jpg,2
2\print_2_5732.jpg,2
1\fake_4_222836.jpg,1
1\fake_2_95615.jpg,1
0\genuine_3_54934.jpg,0
1\fake_3_163327.jpg,1
1\fake_3_173609.jpg,1
2\print_1_2922.jpg,2
2\print_2_5442.jpg,2
1\fake_2_114963.jpg,1
0\genuine_1_6345.jpg,0
1\fake_4_225812.jpg,1
2\print_2_7249.jpg,2
0\genuine_3_57386.jpg,0
1\fake_8_248877.jpg,1
0\genuine_4_66616.jpg,0
0\genuine_4_74667.jpg,0
2\print_1_2912.jpg,2
2\print_1_1891.jpg,2
0\genuine_5_79385.jpg,0
1\fake_4_175575.jpg,1
0\genuine_4_77899.jpg,0
0\genuine_4_77698.jpg,0
1\fake_7_242233.jpg,1
2\print_2_7568.jpg,2
2\print_1_498.jpg,2
2\print_2_7097.jpg,2
0\genuine_1_2661.jpg,0
1\fake_7_242110.jpg,1
0\genuine_4_74676.jpg,0
1\fake_3_122085.jpg,1
0\genuine_3_40289.jpg,0
2\print_2_5313.jpg,2
2\print_2_6452.jpg,2
